Id,holdingInstitution,NumOfProv,areaCode,placeCountry,plcaeName,plcaeLat,placeLon,timeStart,timeEnd,timeCentury,Today,locationName,locationLat,locationLon,locationType,MEIlink,startType,endType,locationLatFilled,locationLonFilled,timeStartFilled,timeEndFilled
02141530,"{u'country': u'IT', u'short': u'Venezia Lic Fosc', u'name': u'Venezia, Liceo Foscarini'}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Venice', u'Venice']","[43.77925, 'NoInfo', 45.43713, 45.43713]","[11.24626, 'NoInfo', 12.33265, 12.33265]","[1481, 1481, 'NoInfo', 1807]","[1481, 1500, 1806, 2021]","[[15], [15], [15, 16, 17, 18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 45.43713, 45.43713]","[11.24626, 12.83333, 12.33265, 12.33265]","['accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141530,"['accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 45.43713, 45.43713]","[11.24626, 12.83333, 12.33265, 12.33265]","[1481, 1481, 1481, 1807]","[1481, 1500, 1806, 2021]"
02141555,"{u'country': u'US', u'short': u'Univ. of Illinois at Urbana-Champaign Library', u'name': u'Univ. of Illinois at Urbana-Champaign Library'}",4,"['e-it', u'e', u'n-us', u'n-us']","['Italy', 'NoInfo', 'NoInfo', u'United States']","['Florence', 'NoInfo', 'NoInfo', u'Urbana']","[43.77925, 'NoInfo', 'NoInfo', 40.11059]","[11.24626, 'NoInfo', 'NoInfo', -88.20727]","[1481, 1501, 1850, 1965]","[1481, 1600, 1950, 2021]","[[15], [16], [19, 20], [20]]",True,"['Italy', 'Japan', 'United State', u'United States']","[43.77925, 35.68536, 26.46523, 40.11059]","[11.24626, 139.75309, 80.34975, -88.20727]","['accurate', 'approx', 'approx', 'accurate']",https://data.cerl.org/mei/02141555,"['accurate', 'accurate', 'approx', 'accurate']","['accurate', 'approx', 'approx', 'accurate']","[43.77925, 35.68536, 26.46523, 40.11059]","[11.24626, 139.75309, 80.34975, -88.20727]","[1481, 1501, 1850, 1965]","[1481, 1600, 1950, 2021]"
02140612,"{u'country': u'BE', u'short': u'Brussels, BR', u'name': u'Brussels, Royal Library of Belgium'}",3,"['e-it', u'e-it', u'e-be']","['Italy', 'NoInfo', u'Belgium']","['Florence', 'NoInfo', u'Brussels']","[43.77925, 'NoInfo', 50.85045]","[11.24626, 'NoInfo', 4.34878]","[1481, 1481, 'NoInfo']","[1481, 1600, 2021]","[[15], [15, 16], 'NoInfo']",True,"['Italy', 'Italy', u'Belgium']","[43.77925, 42.83333, 50.85045]","[11.24626, 12.83333, 4.34878]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02140612,"['accurate', 'accurate', 'NoInfo']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 50.85045]","[11.24626, 12.83333, 4.34878]","[1481, 1481, 1481]","[1481, 1600, 2021]"
02140613,"{u'country': u'BE', u'short': u'Brussels, BR', u'name': u'Brussels, Royal Library of Belgium'}",6,"['e-it', u'e-it', 'NoInfo', u'e-it', u'n-us-ny', u'e-be']","['Italy', 'NoInfo', 'NoInfo', u'Italy', u'United States', u'Belgium']","['Florence', 'NoInfo', 'NoInfo', u'Rome', u'New Rochelle', u'Brussels']","[43.77925, 'NoInfo', 'NoInfo', 41.89193, 40.91149, 50.85045]","[11.24626, 'NoInfo', 'NoInfo', 12.51133, -73.78235, 4.34878]","[1481, 1481, 1501, 1570, 1920, 1963]","[1481, 1600, 1700, 1630, 1961, 2021]","[[15], [15, 16], [16, 17], [16, 17], [20], [20]]",True,"['Italy', 'Italy', 'NoInfo', u'Italy', u'United States', u'Belgium']","[43.77925, 42.83333, 'NoInfo', 41.89193, 40.91149, 50.85045]","[11.24626, 12.83333, 'NoInfo', 12.51133, -73.78235, 4.34878]","['accurate', 'approx', 'NoInfo', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140613,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 41.89193, 40.91149, 50.85045]","[11.24626, 12.83333, 12.83333, 12.51133, -73.78235, 4.34878]","[1481, 1481, 1501, 1570, 1920, 1963]","[1481, 1600, 1700, 1630, 1961, 2021]"
02141605,"{u'country': u'RU', u'short': u'St Petersburg NL', u'name': u'St Petersburg, National Library of Russia'}",3,"['e-it', u'e-it', u'e-ru']","['Italy', 'NoInfo', u'Russia']","['Florence', 'NoInfo', u'St Petersburg']","[43.77925, 'NoInfo', 59.93863]","[11.24626, 'NoInfo', 30.31413]","[1481, 1481, 1795]","[1481, 1600, 2021]","[[15], [15, 16], [18]]",True,"['Italy', 'Italy', u'Russia']","[43.77925, 42.83333, 59.93863]","[11.24626, 12.83333, 30.31413]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02141605,"['accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 59.93863]","[11.24626, 12.83333, 30.31413]","[1481, 1481, 1795]","[1481, 1600, 2021]"
02141250,"{u'short': u'Historical Copy', u'name': u'Historical Copy'}",5,"['e-it', u'e-it', u'e-it', u'e-uk', u'e-ne']","['Italy', u'Italy', u'Italy', u'United Kingdom', u'Netherlands']","['Florence', u'Florence', u'San Gimignano', u'London', u'Gemeente Amsterdam']","[43.77925, 43.77925, 43.4738, 51.50853, 52.37302]","[11.24626, 11.24626, 11.02975, -0.12574, 4.89856]","[1481, 1512, 1530, 1766, 1981]","[1481, 1561, 1530, 1827, 2001]","[[15], [16], [16], [18, 19], [20, 21]]",False,"['Italy', u'Italy', u'Italy', u'United Kingdom', u'Netherlands']","[43.77925, 43.77925, 43.4738, 51.50853, 52.37302]","[11.24626, 11.24626, 11.02975, -0.12574, 4.89856]","['accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141250,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 43.4738, 51.50853, 52.37302]","[11.24626, 11.24626, 11.02975, -0.12574, 4.89856]","[1481, 1512, 1530, 1766, 1981]","[1481, 1561, 1530, 1827, 2001]"
02007303,"{u'country': u'IT', u'short': u'Milano Triv', u'name': u'Milano, Biblioteca Trivulziana'}",8,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy', u'Italy', u'Italy', 'NoInfo']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Milan', u'Milan', u'Milan', 'NoInfo']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 45.46416, 45.46416, 45.46416, 'NoInfo']","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 9.19199, 9.19199, 9.19199, 'NoInfo']","[1481, 'NoInfo', 1501, 1501, 1801, 1801, 1901, 'NoInfo']","[1481, 'NoInfo', 'NoInfo', 1700, 'NoInfo', 'NoInfo', 'NoInfo', 2021]","[[15], 'NoInfo', [16], [16, 17], [19], [19], [20], 'NoInfo']",True,"['Italy', 'Italy', 'Italy', 'Italy', u'Italy', u'Italy', u'Italy', 'Italy']","[43.77925, 42.83333, 42.83333, 42.83333, 45.46416, 45.46416, 45.46416, 42.83333]","[11.24626, 12.83333, 12.83333, 12.83333, 9.19199, 9.19199, 9.19199, 12.83333]","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'approx']",https://data.cerl.org/mei/02007303,"['accurate', 'NoInfo', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'NoInfo']","['accurate', 'NoInfo', 'NoInfo', 'approx', 'NoInfo', 'NoInfo', 'NoInfo', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 45.46416, 45.46416, 45.46416, 42.83333]","[11.24626, 12.83333, 12.83333, 12.83333, 9.19199, 9.19199, 9.19199, 12.83333]","[1481, 1481, 1501, 1501, 1801, 1801, 1901, 1901]","[1481, 1481, 1481, 1700, 1700, 1700, 1700, 2021]"
02141203,"{u'country': u'US', u'short': u'Brown Univ., John Hay Library', u'name': u'Brown Univ., John Hay Library'}",3,"['e-it', u'n-us', u'n-us']","['Italy', u'United States', u'United States']","['Florence', u'Providence', u'Providence']","[43.77925, 41.82399, 41.82399]","[11.24626, -71.41283, -71.41283]","[1481, 1907, 1948]","[1481, 1948, 2021]","[[15], [20], [20]]",True,"['Italy', u'United States', u'United States']","[43.77925, 41.82399, 41.82399]","[11.24626, -71.41283, -71.41283]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141203,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 41.82399, 41.82399]","[11.24626, -71.41283, -71.41283]","[1481, 1907, 1948]","[1481, 1948, 2021]"
02140668,"{u'country': u'DE', u'short': u'SUB Hamburg', u'name': u'Staats- und Universit\xe4tsbibliothek Hamburg', u'isil': u'DE-18 '}",2,"['e-it', u'e-gx']","['Italy', u'Germany']","['Florence', u'Hamburg']","[43.77925, 53.55073]","[11.24626, 9.99302]","[1481, 'NoInfo']","[1481, 2021]","[[15], 'NoInfo']",True,"['Italy', u'Germany']","[43.77925, 53.55073]","[11.24626, 9.99302]","['accurate', 'accurate']",https://data.cerl.org/mei/02140668,"['accurate', 'NoInfo']","['accurate', 'accurate']","[43.77925, 53.55073]","[11.24626, 9.99302]","[1481, 1481]","[1481, 2021]"
02140701,"{u'country': u'IT', u'short': u'Firenze N', u'name': u'Firenze, Biblioteca Nazionale Centrale'}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', u'Italy', u'Italy', u'Italy']","['Florence', u'Florence', u'Florence', u'Florence']","[43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 11.24626, 11.24626, 11.24626]","[1481, 1501, 1714, 1861]","[1481, 1600, 1861, 2021]","[[15], [16], [18, 19], [19]]",True,"['Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 11.24626, 11.24626, 11.24626]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140701,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 11.24626, 11.24626, 11.24626]","[1481, 1501, 1714, 1861]","[1481, 1600, 1861, 2021]"
02141556,"{u'country': u'US', u'short': u'Univ. of Notre Dame, The Univ. Library', u'name': u'Univ. of Notre Dame, The Univ. Library'}",4,"['e-it', u'e-it', u'e-it', u'n-us']","['Italy', u'Italy', u'Italy', u'United States']","['Florence', u'Florence', u'Treia', u'University of Notre Dame']","[43.77925, 43.77925, 43.3085, 41.7031]","[11.24626, 11.24626, 13.31036, -86.23917]","[1481, 1899, 1899, 1902]","[1481, 1899, 1902, 2021]","[[15], [19], [19, 20], [20]]",True,"['Italy', u'Italy', u'Italy', u'United States']","[43.77925, 43.77925, 43.3085, 41.7031]","[11.24626, 11.24626, 13.31036, -86.23917]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141556,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 43.3085, 41.7031]","[11.24626, 11.24626, 13.31036, -86.23917]","[1481, 1899, 1899, 1902]","[1481, 1899, 1902, 2021]"
02140623,"{u'country': u'FR', u'short': u'Carpentras BM', u'name': u'Carpentras, Biblioth\xe8que Municipale'}",5,"['e-it', u'e', u'e-it', u'e-fr', u'e-fr']","['Italy', 'NoInfo', 'NoInfo', u'France', u'France']","['Florence', u'Europe', 'NoInfo', u'Carpentras', u'Carpentras']","[43.77925, 48.69096, 'NoInfo', 44.05507, 44.05507]","[11.24626, 9.14062, 'NoInfo', 5.04813, 5.04813]","[1481, 1481, 1659, 1683, 1757]","[1481, 'NoInfo', 1660, 1757, 2021]","[[15], [15], [17], [17, 18], [18]]",True,"['Italy', 'NoInfo', 'Italy', u'France', u'France']","[43.77925, 48.69096, 42.83333, 44.05507, 44.05507]","[11.24626, 9.14062, 12.83333, 5.04813, 5.04813]","['accurate', 'accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140623,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'NoInfo', 'accurate', 'accurate', 'accurate']","[43.77925, 48.69096, 42.83333, 44.05507, 44.05507]","[11.24626, 9.14062, 12.83333, 5.04813, 5.04813]","[1481, 1481, 1659, 1683, 1757]","[1481, 1481, 1660, 1757, 2021]"
02141180,"{u'country': u'GB', u'short': u'London, University College', u'name': u'London, University College'}",5,"['e-it', 'NoInfo', 'NoInfo', u'e-uk-en', u'e-uk']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'United Kingdom']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'London']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 51.50853]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', -0.12574]","[1481, 1801, 1850, 1896, 1921]","[1481, 2000, 1950, 1921, 2021]","[[15], [19, 20], [19, 20], [19, 20], [20]]",True,"['Italy', 'NoInfo', 'NoInfo', 'United Kingdom', u'United Kingdom']","[43.77925, 'NoInfo', 'NoInfo', 54.75844, 51.50853]","[11.24626, 'NoInfo', 'NoInfo', -2.69531, -0.12574]","['accurate', 'NoInfo', 'NoInfo', 'approx', 'accurate']",https://data.cerl.org/mei/02141180,"['accurate', 'accurate', 'approx', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 43.77925, 54.75844, 51.50853]","[11.24626, 11.24626, 11.24626, -2.69531, -0.12574]","[1481, 1801, 1850, 1896, 1921]","[1481, 2000, 1950, 1921, 2021]"
02141614,"{u'country': u'US', u'short': u'Mt. Holyoke College', u'name': u'Mt. Holyoke College'}",5,"['e-it', u'e-it', u'n-us-ma', u'n-us-ma', u'n-us-ma']","['Italy', 'NoInfo', u'United States', u'United States', u'United States']","['Florence', 'NoInfo', u'Worcester', u'South Hadley', u'South Hadley']","[43.77925, 'NoInfo', 42.26259, 42.25842, 42.25842]","[11.24626, 'NoInfo', -71.80229, -72.57453, -72.57453]","[1481, 1481, 1880, 'NoInfo', 1974]","[1481, 1600, 1929, 1974, 2021]","[[15], [15, 16], [19, 20], [15, 16, 17, 18, 19, 20], [20]]",True,"['Italy', 'Italy', u'United States', u'United States', u'United States']","[43.77925, 42.83333, 42.26259, 42.25842, 42.25842]","[11.24626, 12.83333, -71.80229, -72.57453, -72.57453]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141614,"['accurate', 'accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.26259, 42.25842, 42.25842]","[11.24626, 12.83333, -71.80229, -72.57453, -72.57453]","[1481, 1481, 1880, 1880, 1974]","[1481, 1600, 1929, 1974, 2021]"
02141350,"{u'country': u'GB', u'short': u""Cambridge, King's College"", u'name': u""Cambridge, King's College Library""}",4,"['e-it', u'e-uk', u'e-uk', u'e-uk']","['Italy', 'NoInfo', u'United Kingdom', u'United Kingdom']","['Florence', 'NoInfo', u'Blenheim Palace', u'Cambridge']","[43.77925, 'NoInfo', 51.85, 52.2]","[11.24626, 'NoInfo', -1.36667, 0.11667]","[1481, 1701, 1717, 1804]","[1481, 1800, 1804, 2021]","[[15], [18], [18, 19], [19]]",True,"['Italy', 'United Kingdom', u'United Kingdom', u'United Kingdom']","[43.77925, 54.75844, 51.85, 52.2]","[11.24626, -2.69531, -1.36667, 0.11667]","['accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141350,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 54.75844, 51.85, 52.2]","[11.24626, -2.69531, -1.36667, 0.11667]","[1481, 1701, 1717, 1804]","[1481, 1800, 1804, 2021]"
02140616,"{u'country': u'DK', u'short': u'Copenhagen RL', u'name': u'Copenhagen, Det Kongelige Bibliotek'}",3,"['e-it', u'e-dk', u'e-dk']","['Italy', u'Denmark', u'Denmark']","['Florence', u'Copenhagen', u'Copenhagen']","[43.77925, 55.67594, 55.67594]","[11.24626, 12.56553, 12.56553]","[1481, 1703, 1792]","[1481, 1785, 2021]","[[15], [18], [18]]",True,"['Italy', u'Denmark', u'Denmark']","[43.77925, 55.67594, 55.67594]","[11.24626, 12.56553, 12.56553]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140616,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 55.67594, 55.67594]","[11.24626, 12.56553, 12.56553]","[1481, 1703, 1792]","[1481, 1785, 2021]"
02141622,"{u'country': u'US', u'short': u'Baltimore MD, Walters Art Gallery', u'name': u'Baltimore MD, The Walters Art Museum Library'}",5,"['e-it', u'e-it', u'e-it', u'n-us', u'n-us-md']","['Italy', 'NoInfo', u'Italy', u'United States', u'United States']","['Florence', 'NoInfo', u'Florence', u'Baltimore', u'Baltimore']","[43.77925, 'NoInfo', 43.77925, 39.29038, 39.29038]","[11.24626, 'NoInfo', 11.24626, -76.61219, -76.61219]","[1481, 'NoInfo', 1897, 1910, 1931]","[1481, 'NoInfo', 1910, 1931, 2021]","[[15], 'NoInfo', [19, 20], [20], [20]]",True,"['Italy', 'Italy', u'Italy', u'United States', u'United States']","[43.77925, 42.83333, 43.77925, 39.29038, 39.29038]","[11.24626, 12.83333, 11.24626, -76.61219, -76.61219]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141622,"['accurate', 'NoInfo', 'accurate', 'accurate', 'accurate']","['accurate', 'NoInfo', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 39.29038, 39.29038]","[11.24626, 12.83333, 11.24626, -76.61219, -76.61219]","[1481, 1481, 1897, 1910, 1931]","[1481, 1481, 1910, 1931, 2021]"
02141620,"{u'country': u'US', u'short': u'Baltimore MD, Walters Art Gallery', u'name': u'Baltimore MD, The Walters Art Museum Library'}",4,"['e-it', u'e-it', u'n-us', u'n-us-md']","['Italy', u'Italy', u'United States', u'United States']","['Florence', u'Florence', u'Baltimore', u'Baltimore']","[43.77925, 43.77925, 39.29038, 39.29038]","[11.24626, 11.24626, -76.61219, -76.61219]","[1481, 1897, 1910, 1931]","[1481, 1910, 1931, 2021]","[[15], [19, 20], [20], [20]]",True,"['Italy', u'Italy', u'United States', u'United States']","[43.77925, 43.77925, 39.29038, 39.29038]","[11.24626, 11.24626, -76.61219, -76.61219]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141620,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 39.29038, 39.29038]","[11.24626, 11.24626, -76.61219, -76.61219]","[1481, 1897, 1910, 1931]","[1481, 1910, 1931, 2021]"
02141625,"{u'short': u'Historical Copy', u'name': u'Historical Copy'}",2,"['e-it', u'e-it']","['Italy', u'Italy']","['Florence', u'Naples']","[43.77925, 40.85216]","[11.24626, 14.26811]","[1481, 1736]","[1481, 1950]","[[15], [18, 19, 20]]",False,"['Italy', u'Italy']","[43.77925, 40.85216]","[11.24626, 14.26811]","['accurate', 'accurate']",https://data.cerl.org/mei/02141625,"['accurate', 'accurate']","['accurate', 'approx']","[43.77925, 40.85216]","[11.24626, 14.26811]","[1481, 1736]","[1481, 1950]"
02141627,"{u'country': u'DE', u'short': u'Germany, Private Collection', u'name': u'Germany, Private Collection'}",5,"['e-it', u'e', 'NoInfo', u'e-gx', u'e-gx']","['Italy', 'NoInfo', 'NoInfo', u'Germany', 'NoInfo']","['Florence', u'Europe', 'NoInfo', u'Munich', 'NoInfo']","[43.77925, 48.69096, 'NoInfo', 48.13743, 'NoInfo']","[11.24626, 9.14062, 'NoInfo', 11.57549, 'NoInfo']","[1481, 1481, 1601, 1880, 1979]","[1481, 1600, 1700, 1979, 2021]","[[15], [15, 16], [17], [19, 20], [20]]",True,"['Italy', 'NoInfo', 'NoInfo', u'Germany', 'Vatican City']","[43.77925, 48.69096, 'NoInfo', 48.13743, 41.90268]","[11.24626, 9.14062, 'NoInfo', 11.57549, 12.45414]","['accurate', 'accurate', 'NoInfo', 'accurate', 'approx']",https://data.cerl.org/mei/02141627,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 48.69096, 48.69096, 48.13743, 41.90268]","[11.24626, 9.14062, 9.14062, 11.57549, 12.45414]","[1481, 1481, 1601, 1880, 1979]","[1481, 1600, 1700, 1979, 2021]"
02141433,"{u'country': u'VA', u'short': u'Vaticano BAV', u'name': u'Citt\xe0 del Vaticano, Biblioteca Apostolica Vaticana'}",6,"['e-it', u'e-it', u'e-it', 'NoInfo', u'e-it', u'e-vat']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy', u'Vatican City']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Rome', u'Vatican City']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 41.89193, 41.90225]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 12.51133, 12.4533]","[1481, 1481, 1481, 1501, 'NoInfo', 1923]","[1481, 1500, 1600, 1600, 1923, 2021]","[[15], [15], [15, 16], [16], [15, 16, 17, 18, 19, 20], [20]]",True,"['Italy', 'Italy', 'Italy', 'NoInfo', u'Italy', u'Vatican City']","[43.77925, 42.83333, 42.83333, 'NoInfo', 41.89193, 41.90225]","[11.24626, 12.83333, 12.83333, 'NoInfo', 12.51133, 12.4533]","['accurate', 'approx', 'approx', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02141433,"['accurate', 'accurate', 'accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 41.89193, 41.90225]","[11.24626, 12.83333, 12.83333, 12.83333, 12.51133, 12.4533]","[1481, 1481, 1481, 1501, 1501, 1923]","[1481, 1500, 1600, 1600, 1923, 2021]"
02141428,"{u'country': u'VA', u'short': u'Vaticano BAV', u'name': u'Citt\xe0 del Vaticano, Biblioteca Apostolica Vaticana'}",4,"['e-it', u'e-it', u'e-gx', u'e-vat']","['Italy', 'NoInfo', 'NoInfo', u'Vatican City']","['Florence', 'NoInfo', 'NoInfo', u'Vatican City']","[43.77925, 'NoInfo', 'NoInfo', 41.90225]","[11.24626, 'NoInfo', 'NoInfo', 12.4533]","[1481, 1481, 1877, 'NoInfo']","[1481, 1600, 1921, 2021]","[[15], [15, 16], [19, 20], 'NoInfo']",True,"['Italy', 'Italy', 'Vatican City', u'Vatican City']","[43.77925, 42.83333, 41.90268, 41.90225]","[11.24626, 12.83333, 12.45414, 12.4533]","['accurate', 'approx', 'approx', 'accurate']",https://data.cerl.org/mei/02141428,"['accurate', 'accurate', 'accurate', 'NoInfo']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 41.90268, 41.90225]","[11.24626, 12.83333, 12.45414, 12.4533]","[1481, 1481, 1877, 1877]","[1481, 1600, 1921, 2021]"
